Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,144.4071775365,138.0943662412,142.2018461356,149.2918675984,162.1151346546,174.7523442267,177.1134986886,177.4010311595,183.127031638,200.1839787432,213.9845901857,225.8827949484,246.1103751015,305.6637738466,380.4362667882,407.5542053113,433.0663889363,479.3644635381,509.5682853378,596.0850587474,685.4552825065,724.3195176725,702.0755360285,672.0339916832,667.7684471866,689.1268873823,705.9437351986,712.6433306824,755.8821332267,788.7108198085,870.861243417,917.8430082575,896.4686641663,938.4603940578,1002.3548496441,1109.4205643851,1192.3209000945,1240.4043395719,1188.6788118903,1141.4154485184,1224.0670678972,1219.7922383881,1226.1735677058,1366.000814361,1600.6436703271,1883.2942245801,2205.0418794145,2696.9388931166,3197.8076844956,3065.2954469301,3688.1442507109,4295.095344251,4494.665469952,4707.4544663713,4819.3668859277,4504.9660505227,4450.5071754468
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,101.306488013,104.4041246558,109.9056288195,120.7420403049,115.2571658687,127.3405411224,134.5993284787,132.5068721456,136.0441040056,149.6653422689,169.5162231552,165.9201618024,168.4540343018,188.3268473976,249.1806821466,290.6762401713,294.7581782224,313.2004228028,343.7316103891,388.8592365967,446.1295336747,445.1290532405,419.2808351186,366.1100264241,346.3372952987,349.5736752797,350.840937798,368.9696155043,370.6945997152,361.1768988789,370.8854688661,368.6549265848,348.282157029,327.3078844623,305.064344849,344.9371814222,371.0645671816,373.7719776809,363.2280789851,363.7945549087,392.0735354222,372.83122655,390.3159141333,431.5323808187,489.9351442247,553.6705401264,650.1280265912,741.3040215762,870.6148284715,838.4160864273,1052.0039769994,1166.397399738,1229.4693840312,1306.8668786142,1383.7619254403,1315.9925112961,1268.1016807117
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,101.6931324038,106.1383851219,110.7321702952,114.2702280828,121.8398984491,129.2936960742,136.8133467124,134.1630385126,138.9585132988,154.4728498372,207.0980886468,186.4882330946,202.9697475446,210.0343482647,296.7356351752,331.747750812,391.8016672059,398.6151680305,418.9459424587,500.074323177,624.0063683263,623.5410454872,569.7970649013,460.2233504741,419.1264989307,406.5834645987,383.6206820525,411.8143088886,428.6254122135,426.0216135966,440.1394387707,440.9407947423,434.2713374261,384.1550024148,376.1996908141,435.0110122673,473.4618200288,466.9912074618,436.2153292874,445.0420912505,484.3964747093,457.4777393908,486.5985281775,542.5271533361,639.7830064432,737.582435734,905.3952182005,1011.9674742397,1177.0222507117,1070.7645148643,1545.4257728952,1730.2490207303,1859.1235755598,1975.0333742204,2096.1938750355,1917.1996925864,1754.2046131236
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,53.5161516975,65.0281528331,74.5743875368,79.6856573549,79.1500866513,90.844495314,130.9799744049,202.4270417598,233.0392936429,278.1058483208,333.5873079284,365.801059071,356.8131281549,491.4377788024,566.4252914566,583.5261716231,512.8452044918,525.2291404504,516.8678062458,474.7809450026,442.1481186938,481.7127613046,529.9316609359,585.0010310588,631.7004456972,681.8428679392,827.7823509729,912.0724733702,1026.2704926429,1137.3327243289,1063.7122656042,463.968575329,671.1070220311,780.0920743987,747.98174549,899.5556857283,1064.5094471368,1148.5690961841,1260.9288337008,1586.2050395993,1855.0939151918,2160.5276062893,2254.4456057623,3113.4806345143,3634.2768045178,3687.9539964579,3620.6639810952,3491.5958868507,3336.1066861014,3570.2948881176
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,103.7457840242,106.1612997639,112.3256564641,127.599051082,114.5474650836,129.5845605444,136.8917125712,135.0662573128,137.9949204025,150.9128870719,152.8646438407,158.6777857983,153.396180028,180.9146355093,228.6279249458,274.771348755,246.5903580718,271.8950802205,308.8376608128,333.7532559636,352.9197395697,351.068443909,340.1384854581,317.8159013142,309.6618980035,321.6303735907,336.4331932894,349.0789755922,342.3593408123,329.0045277151,336.3932017181,332.4703565329,304.4068358367,299.3248858582,269.2689847159,299.380738105,319.166677077,326.9797771006,327.3809342705,323.5576240445,346.2416721227,330.9874589952,342.7196364826,376.739851546,415.7790737464,462.6380644686,523.4791081767,607.3156304162,719.5902547618,726.4840065572,803.2148764358,881.0878457991,909.3906558411,966.8426708062,1020.6592460668,1010.6779198762,1023.473320085
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13054.475248227,14526.0882087104,16663.4172826996,19366.1332088952,21784.8795982113,21551.7793590399,22059.7236162176,25688.4634010225,30366.0397509423,36608.4517732527,39033.7001150202,43482.3594306118,73153.3237531121,74203.131764586,63635.7936548579,67690.5656664256,75117.9942036827,79028.0449845932,82356.82336654,89941.6442851908,89941.6442851908,89941.6442851908
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,81.2847637497,84.4264369282,88.914918596,100.0485917087,114.315160959,118.0633824592,89.0535834865,95.3307829387,98.8312346895,106.4963794104,111.2575706484,117.3607380982,121.6922885849,142.2700813211,161.7630106368,156.3800950433,159.4077984504,184.272874926,203.5587045539,221.6879474344,263.84071977,267.7110102718,271.3335961493,288.3071697154,273.9018266036,293.4886471053,307.3953460336,337.0639961792,350.6727390607,342.7238981391,363.9640873197,300.0966365892,313.8601100978,298.2176638325,342.717518682,370.1013553059,396.0146122849,411.3877207844,409.1943858652,437.5861178201,438.8646304479,447.0138965782,466.2008042263,541.1352278723,621.3183767185,707.008019015,792.0259697594,1018.1663730013,991.4846304052,1090.3177645434,1345.7701532093,1461.6719573389,1446.9854095432,1452.1953732318,1573.1180889752,1613.1887076074,1709.387921198
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,685.6147123798,739.2764064427,797.006288354,852.1353017179,965.1354226767,1023.7737264094,1074.5065055496,1152.0049521499,1124.5166360825,1291.3499202864,1487.9853063977,1705.6178815089,2082.5237836832,2426.6676247473,2519.4177442321,2976.3420036151,2922.4719341115,3430.4641079864,4404.3402049023,5435.3345760029,6378.743017633,5992.076860532,6166.7339576567,5921.0945420623,5697.6593275222,6017.6836770107,8120.1976765697,9591.3937330231,10726.4730768845,11186.874259555,14045.1854706302,14101.1459249654,15729.9328826666,14671.5635746391,15918.6645047854,19177.412449934,20856.2952016272,22540.261222606,24271.2083772174,26308.1724601713,26241.918833754,28223.5552815758,32539.0193725254,41107.1553185415,47631.0637657134,50886.8278906106,54326.0971298205,61388.1745738134,61235.40105437,51983.7889171642,48538.5877604681,52567.5256791795,49231.3625443705,52034.7673577458,55503.3262278936,60664.1043991579,61606.482939417
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,191.6808774585,196.92467882,203.4363114587,208.1308321775,221.319188555,248.3386643866,264.9767736178,287.0791673892,318.9875760007,350.9095745325,384.9421794337,468.9619849918,570.3695315969,876.3092405312,1453.7789895537,1581.8926361543,2017.1842749187,2315.3820362255,2168.1558707848,2426.4543727011,2440.305645811,2498.8870614289,3007.1331583447,3582.6515526256,3568.5051264016,3805.9430912929,4244.9851298647,2617.5114612665,2318.5384545863,2199.7574190632,2219.8423017029,,,1080.5612325552,1202.8683267318,1591.7160656794,1955.1460285703,1816.5866940259,1725.7562775595,1749.8277827613,1657.1697476108,1890.9915259546,1892.0361433269,2231.3427955592,2638.679075137,3121.8449060514,3631.2430466608,4685.1217187008,5452.4896708009,5414.4563546825,6273.3784411213,7842.4346728734,7680.6006437668,6607.0683537487,5424.3099741919,4957.5812764568,4957.5812764568
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,231.0256172437,245.0319883323,254.7013340869,250.787078237,288.1634816553,,,,312.8222774215,313.8174455575,330.8852017247,376.8899271623,388.1045432648,468.8421103419,1018.0739128136,1151.8177286864,1471.2113388779,1592.0285393614,1847.8965665761,2852.3933602769,3911.5430030315,2735.5485076064,2950.1591829588,2738.1373523386,3077.9984720851,3099.8815254079,2957.2405137439,3475.096660752,3753.5299108921,3852.1497578705,10297.4276654405,,,,,,,,,,,,,,1391.8169229958,1849.603910767,2351.8124285881,3129.224922251,4521.032470198,3735.1448360307,4502.7490482573,5854.6144971121,6651.1224198114,6925.2240456849,6703.0747372293,4974.0269301667,4609.6006935232
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,1414.9822694062,1418.1258697153,1562.2307304584,1831.7056558197,2297.9206432038,2723.5209498907,3215.6941780433,3125.6494918501,2354.4800267131,2039.1962951726,2597.3872718913,3278.6487716788,4047.6190793506,5481.7302854395,7098.0283342699,6506.8667729308,7645.1820897943,10038.5425255251,11328.467651845,12743.8341865303,14942.8139956942,15260.8281030315,13823.6732152192,11767.0930733831,12057.1728383436,12462.0987946529,16539.9802767332,22636.4868988047,24651.5893337552,22617.4916621031,25592.1471482748,27021.7982584605,27345.7060922404,23772.291222982,24214.7097325913,26851.0172202635,27897.001724663,28016.7524045915,30901.0492942581,32198.9085790679,31813.3734408597,28585.925400488,31996.2017229196,39044.0909865388,46917.2721613382,56249.7505492159,56103.5411545581,68348.3181700745,55575.2919607981,40461.8925056659,41676.4452733744,46000.0201705118,44333.8501759313,47810.3088819968,52473.1135645153,50734.4435967226,59976.9425653312
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,1229.1747476372,1436.3844393593,1094.6358482338,1257.8114053524,1375.8922558923,1429.3146052803,1513.8836059338,1468.1238615665,1647.8772743489,1852.3925385239,2107.4871105133,1906.7285760834,2381.2738246506,2956.6809029896,4141.6197808706,3770.8152436083,3498.4078686669,3982.839745364,3785.2702056432,4700.4754358162,5643.2970300033,5879.3216610789,6087.6560565086,6685.1595788488,6261.9993229562,5698.4736559166,6909.1053540808,8120.2184805626,9881.4281199459,9871.5740946324,11264.0187443084,11956.008599815,12838.4181964946,12530.99864404,13830.2869984256,18028.6355718678,19285.6819353413,19627.138221891,19400.1011996392,19136.7115728094,21052.1043218558,20306.1964622421,18431.1569640406,18946.999415629,19888.1719990387,20611.1793052385,21905.0176947466,25008.6037040998,29657.4420084852,27795.8767084275,30661.9900386465,33657.1572746314,32569.5968257028,36393.6693204984,37582.8462414114,35729.3725285817,37292.6122172917
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,804.4926233462,887.3367446045,990.2601521634,1126.0193369983,1222.5445404629,1304.4538166197,1402.4423544103,1533.6928774855,1651.9393767976,1813.3881257571,2099.9143027343,2298.0045449309,2662.3263568455,3194.6792927232,3609.2012082341,4093.4466203666,4019.7958778303,4588.4143641903,5591.991447652,6967.2277978211,8429.0231814498,7597.6888256751,7531.5976528417,7806.7390364934,7714.1852317303,7964.3286660579,11277.691714396,14187.7742955615,15692.7262893133,16332.6095470409,20757.0887522917,21884.1044512109,23166.8041456677,18676.9526438714,19273.8442376076,20596.388648946,23020.0991388792,21779.6244366447,22252.3577138885,21936.8225977313,20051.2426046363,20400.8109026282,22196.5073567255,27387.2257970921,31174.5611761064,31959.2621538188,33410.7482014867,37698.7857302579,40640.1846549619,36976.8451179565,35849.3736358594,38334.684770025,34814.1243593936,35370.274411922,35396.6651676845,30049.1475451649,30527.2682030287
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,429.3258531151,453.1294648936,463.9596991804,485.319298337,518.889723102,553.5269470507,616.0536107222,636.7080743368,593.7027624579,644.1433078294,749.0616952197,808.7460997854,969.1036412202,969.0941949415,1188.716632969,1410.642152255,1443.2542838363,1561.9505113707,1255.8742668789,1137.0775866098,1238.7210868193,1355.6081442077,1473.4011124211,1591.8319228468,1027.9867651757,898.0539740285,1166.3390140246,1381.5057215719,1599.4386271421,1829.5192376347,1894.2927592922,1666.0136367746,1432.200524313,1952.6684783529,1952.9509396067,2277.6046755473,2538.8226280643,2880.1016795417,3338.5962740686,3338.20084016,3360.8704022169,3394.8007075076,3596.496281608,3465.2219983062,3719.9735099455,4082.2407623786,4313.1600817629,4620.5179127923,4902.4923776202,4293.3832737137,4682.7284239014,5103.5494870212,5210.3033632404,5006.14495151,4855.7437888804,4965.9898568951,4868.2482626075
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,511.561963104,519.8892796182,458.6365611448,374.547134457,432.720750475,372.0937311023,375.4231771564,419.1839040936,485.0369741042,597.2837671607,660.7336790046,805.9808146617,963.4367714278,1164.7523850415,1422.7039585191,1646.7320994931,1781.5284010739,1828.5480572026,1844.5971655583,1786.3113207765,1724.3974654981,2125.7862052934,2159.7756953708,1929.8587239083,1243.2743475438,1168.3494208061,1157.4071675218,1338.4738028125,1338.0913865332,1418.9732047282,1471.1541358446,1469.0015480887,1499.5422594526,1605.6145812836,1624.9791002531,1657.8892563121,1728.2605090095,1812.2883744493,1889.2139618678,2061.4568820564,2203.0837873545,2537.3004898065,2762.8063541248,3385.6096648311,3492.1309064382,3679.1902746328,3807.3241449185,3870.7532112167,3992.8671070527,4066.9407754309,4096.0992749983,4087.9375167203
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,478.9953401629,563.5867598388,633.6403151738,717.8669152309,835.6572524841,919.7766881848,1058.503560909,1228.9092104006,1450.6196523437,1669.0981999078,2027.0658807455,2260.3759466865,2951.760874818,3977.2510863957,4331.4009049193,4635.1243035799,5171.0364942048,6303.1564943542,8776.4084552407,9058.2420216198,9416.6302804606,10331.7414650555,9539.0803099654,10333.3400773457,10912.8632505936,11599.7383673638,17079.5957115885,20593.5236361555,24880.2148615361,24792.1932320318,25417.279386281,28874.358963953,31376.1378555962,35865.6559340372,39268.5668686204,43440.3678678967,38436.9263119118,35021.7190917159,31902.7670955137,36026.5560750168,38532.0408752935,33846.4656414342,32289.3505360726,34808.3909176613,37688.7223359406,37217.648727917,35433.988963743,35275.2284312667,39339.2975731826,40855.1756354596,44507.6763859172,48167.9972684965,48603.4766497749,40454.4474578903,38096.2115051033,34474.1373599536,38894.4677292018
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.4632309038,1512.4850664964,1515.1040589588,1433.4615343114,1320.3216224969,1288.2390521321,1350.3338662339,1445.569414183,1468.701798334,1130.1135923356,1229.000958445,1490.9267511843,1658.0311460152,2068.1236571983,2874.2882912765,3771.2789573385,5291.5756501865,6771.4147968189,8513.5646450681,7165.2770496965,9070.6499719999,11634.4242158163,12387.1898225308,13890.8560077898,12806.5651078094,10509.9810699442,7510.077208658
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,97.6215305786,94.8352648944,100.6042666506,104.0127363261,108.5589445525,104.9921622984,118.5563544665,121.3808112668,128.8577306583,134.1937363282,142.4970892885,152.5532192542,174.3976140554,199.6944931306,228.7584181558,241.6723212119,248.2400422304,309.3535390099,351.6367428451,398.0367672055,446.5744543222,405.5509671564,366.2749506848,327.8176449089,326.9364625508,312.1960253523,355.2313446909,377.4184626022,382.0224052502,365.9747535429,366.3008908776,337.1221888889,328.8393136991,223.3348006091,269.248701255,330.8043301841,427.9512672757,452.9848068418,473.4327211951,421.4328845712,403.9797132211,401.7763611792,395.8493511194,436.6875356597,458.8843551492,519.7999345987,697.0066385208,839.1081116704,916.899251501,920.0816251749,967.3400773413,987.4453967124,1155.0205818181,1229.114797865,1335.0645800654,1349.9701438381,1455.3597653647
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.9451630534,575.9551333752,513.0359436595,449.0657901887,372.3078100168,364.2264973508,394.8601214605,376.4296132611,345.1381316485,258.0493399591,279.6205233209,308.4087767373,321.7265380451,380.5073624355,433.2351189352,476.552129969,543.1107024031,721.7686908389,966.3936271854,871.2243893379,880.0377751191,1123.8831680627,1177.9747348785,1282.4371620247,1279.7697826599,1121.0828351074,1077.0361743348
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,111.3424797268,109.459474271,109.4790453911,117.8203825517,123.6431913743,134.3041550414,138.8486264031,144.0255650081,157.2146034838,142.2949629483,102.7043272026,135.8847756336,69.2519061761,94.3832760505,78.1318239007,,,,,,,,,,,,,,,,,,,254.1791425326,270.6091636657,323.0099928028,319.3632544083,304.8379930299,269.054640958,295.9735957272,300.6850949435,321.2263003531,339.0676984484,362.4213785116,408.6105184003,474.223876626,539.8791528691,631.675789036,745.7877872607,738.2326684323,785.6928841373,882.4901461614,950.0244131736,1028.4195681138,1098.6871231086,1163.1897701828,1269.9072381891
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,279.3247009397,293.6786636931,358.4833966778,591.5726014063,1574.7917317435,998.4197101951,734.4019418635,682.0640633107,784.0523451289,728.475121134,652.4470338796,687.9716635785,665.9892667838,612.5799416824,657.1522440333,501.9319157574,489.7213208176,499.6764584522,621.9008827444,580.2952533321,549.7643854292,644.7108450722,638.4725667944,619.6545733964,715.1671148447,724.7913054035,842.9591391137,842.2812480086,801.1629805081,832.0547943075,796.7937634414,734.9492460798,826.5855040111,1015.0386050965,1130.6028061064,1214.5566667049,1151.5556177607,1357.6322113426,1413.3023395127,1297.28514057,1493.1605100395,1692.6132770333,1763.8154974315,1724.3617365946,1684.5042743725,1424.4836107312,1449.0582311678
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,241.5580351982,243.8464107675,246.0770347614,253.997553484,268.7072874433,276.2208380147,299.2075391806,353.3629854788,314.6416102754,348.0915359951,363.1502729197,441.0550949613,517.6386119998,545.9883197203,710.8988362059,753.5471880825,681.6979771327,1016.7948659597,1123.3875799695,1341.4793167192,1567.1243796446,1838.8411447561,1973.2801881906,2000.3874167054,2267.4243260142,2524.385309309,3004.3470575643,3402.7140729276,4037.9501727469,4530.8620820958,5111.9274243142,5117.4252788863,5547.1221324078,5966.543994647,6550.5689769254,6987.472119248,7348.8797861103,8147.5546714996,8235.5632587589,8700.3486719909,9267.7549453579,10025.6163566948,10358.2727924449,9847.6035455528,10476.3635745979,11173.760557167,12928.6329035803,13538.9285796654,14681.3668353246,14212.3395651282,13704.2544536956,14483.4435058063,13965.558111971,14823.7485920158,15775.8459440106,16144.9778137997,16725.2796474992
